texto_sesgado,texto_corregido,tipo_sesgo,explicacion,label_id,texto_seschado,texto_sesgrado,texto_sesjado
Se busca especialista en marketing digital con pensamiento creativo y manejo de métricas.,Se busca especialista en marketing digital con pensamiento creativo y manejo de métricas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa busca analista de finanzas con experiencia en modelado financiero y trabajo colaborativo.,Empresa busca analista de finanzas con experiencia en modelado financiero y trabajo colaborativo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona para atención al cliente con excelentes habilidades comunicativas y orientación a la resolución.,Se busca persona para atención al cliente con excelentes habilidades comunicativas y orientación a la resolución.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Solicitamos docente de primaria con compromiso con la inclusión y la diversidad en el aula.,Solicitamos docente de primaria con compromiso con la inclusión y la diversidad en el aula.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere profesional de enfermería con orientación al paciente y capacidad para trabajo por turnos.,Se requiere profesional de enfermería con orientación al paciente y capacidad para trabajo por turnos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona investigadora en biotecnología para proyecto interdisciplinario; se valorará experiencia en laboratorio y publicaciones.,Se busca persona investigadora en biotecnología para proyecto interdisciplinario; se valorará experiencia en laboratorio y publicaciones.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos profesional de enfermería con licencia vigente y compromiso con la atención centrada en la persona.,Buscamos profesional de enfermería con licencia vigente y compromiso con la atención centrada en la persona.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca persona coordinadora de logística para optimizar rutas y gestionar inventario, con habilidades de comunicación.","Se busca persona coordinadora de logística para optimizar rutas y gestionar inventario, con habilidades de comunicación.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere persona técnica de obras con experiencia en lectura de planos y cumplimiento de normas de seguridad.,Se requiere persona técnica de obras con experiencia en lectura de planos y cumplimiento de normas de seguridad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Empresa solicita profesional de recursos humanos para gestión de selección y desarrollo de talento, con enfoque inclusivo.","Empresa solicita profesional de recursos humanos para gestión de selección y desarrollo de talento, con enfoque inclusivo.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona especialista en marketing digital con experiencia en campañas en redes y analítica web.,Buscamos persona especialista en marketing digital con experiencia en campañas en redes y analítica web.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca analista de finanzas con habilidades en modelado y reporting; se valora nivel intermedio de inglés.,Se busca analista de finanzas con habilidades en modelado y reporting; se valora nivel intermedio de inglés.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se necesita personal de atención al cliente para hotel, con buen trato interpersonal y disponibilidad para turnos rotativos.","Se necesita personal de atención al cliente para hotel, con buen trato interpersonal y disponibilidad para turnos rotativos.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos a una persona desarrolladora de software con experiencia en backend y trabajo en equipo.,Buscamos a una persona desarrolladora de software con experiencia en backend y trabajo en equipo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona desarrolladora de software con experiencia en Python y trabajo en equipo.,Buscamos persona desarrolladora de software con experiencia en Python y trabajo en equipo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona desarrolladora backend con experiencia en Python y APIs REST para integrarse a un equipo multicultural.,Se busca persona desarrolladora backend con experiencia en Python y APIs REST para integrarse a un equipo multicultural.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos personal de recepción para hotel con habilidades en atención al cliente y gestión de reservas; se valora experiencia previa.,Buscamos personal de recepción para hotel con habilidades en atención al cliente y gestión de reservas; se valora experiencia previa.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Convocatoria para persona técnica administrativa en dependencia municipal, responsable de gestión de expedientes y atención ciudadana.","Convocatoria para persona técnica administrativa en dependencia municipal, responsable de gestión de expedientes y atención ciudadana.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere personal de planta con experiencia en líneas de producción y cumplimiento de normas de seguridad.,Se requiere personal de planta con experiencia en líneas de producción y cumplimiento de normas de seguridad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos especialista en marketing digital con experiencia en campañas en redes sociales y análisis de métricas.,Buscamos especialista en marketing digital con experiencia en campañas en redes sociales y análisis de métricas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Analista de finanzas con conocimientos en contabilidad y herramientas ERP; ofrecemos flexibilidad horaria y trabajo híbrido.,Analista de finanzas con conocimientos en contabilidad y herramientas ERP; ofrecemos flexibilidad horaria y trabajo híbrido.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Estamos contratando agentes de atención al cliente bilingües (español/inglés) con habilidades de comunicación y resolución de conflictos.,Estamos contratando agentes de atención al cliente bilingües (español/inglés) con habilidades de comunicación y resolución de conflictos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca persona docente de matemáticas para secundaria, comprometida con metodologías inclusivas y educación intercultural.","Se busca persona docente de matemáticas para secundaria, comprometida con metodologías inclusivas y educación intercultural.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se solicita profesional de enfermería con experiencia en cuidados intensivos para turnos rotativos en hospital público.,Se solicita profesional de enfermería con experiencia en cuidados intensivos para turnos rotativos en hospital público.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca docente de matemáticas para educación secundaria, con experiencia en metodologías activas y trabajo colaborativo.","Se busca docente de matemáticas para educación secundaria, con experiencia en metodologías activas y trabajo colaborativo.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Convocatoria abierta para personal investigador en neurociencia con experiencia en diseño experimental y análisis estadístico.,Convocatoria abierta para personal investigador en neurociencia con experiencia en diseño experimental y análisis estadístico.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere persona para atención al cliente con buenas habilidades comunicativas y manejo básico de herramientas informáticas.,Se requiere persona para atención al cliente con buenas habilidades comunicativas y manejo básico de herramientas informáticas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa de logística incorpora persona coordinadora de operaciones logísticas con habilidades en planificación y gestión de flotas.,Empresa de logística incorpora persona coordinadora de operaciones logísticas con habilidades en planificación y gestión de flotas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca especialista en marketing digital con experiencia en campañas en redes y análisis de datos.,Se busca especialista en marketing digital con experiencia en campañas en redes y análisis de datos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se necesita responsable de obra con experiencia en coordinación y cumplimiento de normas de seguridad.,Se necesita responsable de obra con experiencia en coordinación y cumplimiento de normas de seguridad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Buscamos persona analista en finanzas con pensamiento analítico, experiencia en contabilidad y manejo de herramientas contables.","Buscamos persona analista en finanzas con pensamiento analítico, experiencia en contabilidad y manejo de herramientas contables.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Empresa de hostelería contrata personas para atención en sala, con orientación al cliente y disponibilidad horaria.","Empresa de hostelería contrata personas para atención en sala, con orientación al cliente y disponibilidad horaria.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se invita a postulantes para docente de secundaria en matemáticas, con enfoque inclusivo y experiencia en estrategias pedagógicas diferenciadas.","Se invita a postulantes para docente de secundaria en matemáticas, con enfoque inclusivo y experiencia en estrategias pedagógicas diferenciadas.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
,"Se busca persona coordinadora de proyectos ambientales para ONG, con experiencia en gestión de programas y captación de fondos.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,"Se busca persona coordinadora de proyectos ambientales para ONG, con experiencia en gestión de programas y captación de fondos.",
Buscamos persona desarrolladora full-stack con experiencia en JavaScript y Node.js para unirse a nuestro equipo ágil.,Buscamos persona desarrolladora full-stack con experiencia en JavaScript y Node.js para unirse a nuestro equipo ágil.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se solicita personal de enfermería con formación acreditada y compromiso con la atención centrada en la persona.,Se solicita personal de enfermería con formación acreditada y compromiso con la atención centrada en la persona.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Organización no lucrativa busca persona coordinadora de proyectos con experiencia en gestión participativa y trabajo comunitario.,Organización no lucrativa busca persona coordinadora de proyectos con experiencia en gestión participativa y trabajo comunitario.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca profesional de enfermería para atención primaria; valoramos la empatía y el trabajo en equipo.,Se busca profesional de enfermería para atención primaria; valoramos la empatía y el trabajo en equipo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Buscamos personal de atención al cliente con orientación al servicio, buena comunicación y disponibilidad horaria.","Buscamos personal de atención al cliente con orientación al servicio, buena comunicación y disponibilidad horaria.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Despacho jurídico busca persona asesora legal con experiencia en derecho laboral y habilidades de negociación.,Despacho jurídico busca persona asesora legal con experiencia en derecho laboral y habilidades de negociación.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Planta industrial busca persona operaria de producción con experiencia en control de calidad.,Planta industrial busca persona operaria de producción con experiencia en control de calidad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Agencia de marketing busca especialista en contenidos digitales con experiencia en estrategia multiplataforma.,Agencia de marketing busca especialista en contenidos digitales con experiencia en estrategia multiplataforma.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Firma financiera busca analista de riesgos con pensamiento crítico y enfoque en cumplimiento normativo.,Firma financiera busca analista de riesgos con pensamiento crítico y enfoque en cumplimiento normativo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Centro educativo incorpora persona docente de primaria comprometida con la inclusión y la diversidad en el aula.,Centro educativo incorpora persona docente de primaria comprometida con la inclusión y la diversidad en el aula.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Cadena de servicios busca persona responsable de atención al cliente con excelentes habilidades comunicativas.,Cadena de servicios busca persona responsable de atención al cliente con excelentes habilidades comunicativas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa tecnológica busca persona desarrolladora de software con experiencia en Python y colaboración en equipos ágiles.,Empresa tecnológica busca persona desarrolladora de software con experiencia en Python y colaboración en equipos ágiles.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos personal de recepción y atención al huésped con habilidades de idiomas y orientación al servicio.,Buscamos personal de recepción y atención al huésped con habilidades de idiomas y orientación al servicio.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere persona técnica en obras con certificado de prevención de riesgos y experiencia en coordinación de equipos.,Se requiere persona técnica en obras con certificado de prevención de riesgos y experiencia en coordinación de equipos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa busca profesional de recursos humanos con experiencia en reclutamiento inclusivo y manejo de entrevistas por competencias.,Empresa busca profesional de recursos humanos con experiencia en reclutamiento inclusivo y manejo de entrevistas por competencias.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca especialista en marketing digital con conocimientos en SEO, SEM y análisis de datos.","Se busca especialista en marketing digital con conocimientos en SEO, SEM y análisis de datos.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona operaria de producción con experiencia en línea de montaje y disponibilidad para turnos rotativos.,Se busca persona operaria de producción con experiencia en línea de montaje y disponibilidad para turnos rotativos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere profesional de contabilidad con conocimientos en normativa fiscal y manejo de software contable.,Se requiere profesional de contabilidad con conocimientos en normativa fiscal y manejo de software contable.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se invita a postular a personas docentes con título en educación y experiencia en metodologías activas.,Se invita a postular a personas docentes con título en educación y experiencia en metodologías activas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Firma financiera incorpora analista contable con dominio de Excel y experiencia en cierres mensuales; se valora trabajo en equipo y perspectiva inclusiva.,Firma financiera incorpora analista contable con dominio de Excel y experiencia en cierres mensuales; se valora trabajo en equipo y perspectiva inclusiva.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos una persona desarrolladora de software con experiencia en backend y trabajo en equipo.,Buscamos una persona desarrolladora de software con experiencia en backend y trabajo en equipo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Hotel busca persona recepcionista con orientación al cliente y disponibilidad horaria para turnos rotativos.,Hotel busca persona recepcionista con orientación al cliente y disponibilidad horaria para turnos rotativos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona docente de educación primaria con experiencia en metodologías inclusivas y trabajo colaborativo.,Buscamos persona docente de educación primaria con experiencia en metodologías inclusivas y trabajo colaborativo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos especialista en medio ambiente con experiencia en gestión de residuos y proyectos de sostenibilidad.,Buscamos especialista en medio ambiente con experiencia en gestión de residuos y proyectos de sostenibilidad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos profesional del derecho corporativo con experiencia en contratos y normativa laboral.,Buscamos profesional del derecho corporativo con experiencia en contratos y normativa laboral.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Buscamos profesional de recursos humanos con experiencia en selección, formación y desarrollo organizacional.","Buscamos profesional de recursos humanos con experiencia en selección, formación y desarrollo organizacional.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona operaria de planta con experiencia en control de calidad y seguridad industrial.,Buscamos persona operaria de planta con experiencia en control de calidad y seguridad industrial.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos especialista en marketing digital con experiencia en SEO y gestión de campañas en redes sociales.,Buscamos especialista en marketing digital con experiencia en SEO y gestión de campañas en redes sociales.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos analista de finanzas con conocimientos en contabilidad y Excel avanzado.,Buscamos analista de finanzas con conocimientos en contabilidad y Excel avanzado.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos profesional de ingeniería de proyectos con experiencia en gestión de obras y control de costos.,Buscamos profesional de ingeniería de proyectos con experiencia en gestión de obras y control de costos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos personal de sala con experiencia en atención al cliente y trabajo en equipo.,Buscamos personal de sala con experiencia en atención al cliente y trabajo en equipo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se necesita profesional de enfermería con licencia vigente y habilidades de comunicación empática.,Se necesita profesional de enfermería con licencia vigente y habilidades de comunicación empática.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona desarrolladora de backend con experiencia en Python y arquitecturas REST.,Buscamos persona desarrolladora de backend con experiencia en Python y arquitecturas REST.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa de logística busca personal de almacén con experiencia en picking y manejo de carretillas; ofrecemos formación continua y contrato estable.,Empresa de logística busca personal de almacén con experiencia en picking y manejo de carretillas; ofrecemos formación continua y contrato estable.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Entidad pública busca profesional de administración con experiencia en gestión de expedientes y atención a la ciudadanía; la selección se basará en el mérito y la transparencia.,Entidad pública busca profesional de administración con experiencia en gestión de expedientes y atención a la ciudadanía; la selección se basará en el mérito y la transparencia.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Centro cultural busca persona gestora cultural con experiencia en programación de actividades y gestión de subvenciones.,Centro cultural busca persona gestora cultural con experiencia en programación de actividades y gestión de subvenciones.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Constructora requiere persona técnica en prevención de riesgos laborales con certificación vigente y experiencia en obra; se promueve la igualdad de oportunidades.,Constructora requiere persona técnica en prevención de riesgos laborales con certificación vigente y experiencia en obra; se promueve la igualdad de oportunidades.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Restaurante busca persona cocinera con experiencia en cocina internacional, disponibilidad para fines de semana y formación en seguridad alimentaria.","Restaurante busca persona cocinera con experiencia en cocina internacional, disponibilidad para fines de semana y formación en seguridad alimentaria.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos profesional de enfermería con experiencia en atención primaria y enfoque centrado en la persona.,Buscamos profesional de enfermería con experiencia en atención primaria y enfoque centrado en la persona.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Institución educativa busca docente de primaria con experiencia en metodologías activas y compromiso con la diversidad y la inclusión.,Institución educativa busca docente de primaria con experiencia en metodologías activas y compromiso con la diversidad y la inclusión.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos especialista en marketing digital con enfoque en accesibilidad y comunicación inclusiva.,Buscamos especialista en marketing digital con enfoque en accesibilidad y comunicación inclusiva.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona desarrolladora de software con 3 años de experiencia en Java y trabajo en equipos ágiles; ofrecemos horario flexible y salario competitivo.,Buscamos persona desarrolladora de software con 3 años de experiencia en Java y trabajo en equipos ágiles; ofrecemos horario flexible y salario competitivo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
,"Persona encargada de cocina con experiencia en cocina internacional, trabajo en equipo y respeto por prácticas inclusivas de contratación y gestión.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,"Persona encargada de cocina con experiencia en cocina internacional, trabajo en equipo y respeto por prácticas inclusivas de contratación y gestión.",,
"Personal administrativo con experiencia en gestión documental, atención ciudadana y compromiso con la igualdad de trato.","Personal administrativo con experiencia en gestión documental, atención ciudadana y compromiso con la igualdad de trato.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Persona investigadora postdoctoral en ciencias sociales con experiencia en metodologías participativas y enfoque ético en investigación.,Persona investigadora postdoctoral en ciencias sociales con experiencia en metodologías participativas y enfoque ético en investigación.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Persona coordinadora de obras con experiencia en gestión de equipos, planificación y cumplimiento estricto de normas de seguridad.","Persona coordinadora de obras con experiencia en gestión de equipos, planificación y cumplimiento estricto de normas de seguridad.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Especialista en marketing digital con experiencia en campañas multicanal y enfoque en accesibilidad y comunicación inclusiva.,Especialista en marketing digital con experiencia en campañas multicanal y enfoque en accesibilidad y comunicación inclusiva.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Persona analista de finanzas con capacidad de análisis, manejo avanzado de Excel y experiencia en control presupuestario.","Persona analista de finanzas con capacidad de análisis, manejo avanzado de Excel y experiencia en control presupuestario.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca persona para atención al cliente con habilidades comunicativas, resolución de conflictos y orientación al servicio en un entorno inclusivo.","Se busca persona para atención al cliente con habilidades comunicativas, resolución de conflictos y orientación al servicio en un entorno inclusivo.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se necesita profesional de enfermería con título habilitante y compromiso con la atención centrada en la persona y la diversidad cultural.,Se necesita profesional de enfermería con título habilitante y compromiso con la atención centrada en la persona y la diversidad cultural.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca persona coordinadora de atención al cliente con habilidades de comunicación, resolución de conflictos y manejo de plataformas CRM.","Se busca persona coordinadora de atención al cliente con habilidades de comunicación, resolución de conflictos y manejo de plataformas CRM.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca persona desarrolladora de software con experiencia en JavaScript, APIs REST y trabajo colaborativo en un equipo diverso e inclusivo.","Se busca persona desarrolladora de software con experiencia en JavaScript, APIs REST y trabajo colaborativo en un equipo diverso e inclusivo.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se necesita persona investigadora en ciencias ambientales con experiencia en recolección de datos, análisis estadístico y publicación de resultados.","Se necesita persona investigadora en ciencias ambientales con experiencia en recolección de datos, análisis estadístico y publicación de resultados.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona responsable de proyectos en administración pública con experiencia en gestión presupuestaria y participación ciudadana.,Se busca persona responsable de proyectos en administración pública con experiencia en gestión presupuestaria y participación ciudadana.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se solicita persona para recepción y servicio al huésped con excelente atención al cliente y conocimiento de sistemas de reservas.,Se solicita persona para recepción y servicio al huésped con excelente atención al cliente y conocimiento de sistemas de reservas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca profesional de marketing digital con experiencia en gestión de campañas, analítica web y creación de contenidos para redes sociales.","Se busca profesional de marketing digital con experiencia en gestión de campañas, analítica web y creación de contenidos para redes sociales.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se requiere personal de planta operativa para línea de producción, con disponibilidad para turnos y compromiso con las normas de seguridad.","Se requiere personal de planta operativa para línea de producción, con disponibilidad para turnos y compromiso con las normas de seguridad.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Docente de primaria con experiencia en metodologías inclusivas y atención a la diversidad del estudiantado.,Docente de primaria con experiencia en metodologías inclusivas y atención a la diversidad del estudiantado.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se necesita profesional de enfermería con licencia vigente para incorporación inmediata; ofrecemos jornada completa, formación continua y un entorno inclusivo.","Se necesita profesional de enfermería con licencia vigente para incorporación inmediata; ofrecemos jornada completa, formación continua y un entorno inclusivo.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere docente de primaria con formación en educación inclusiva y experiencia en diseño curricular.,Se requiere docente de primaria con formación en educación inclusiva y experiencia en diseño curricular.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se busca profesional de desarrollo de software con experiencia en Java, APIs REST y metodologías ágiles.","Se busca profesional de desarrollo de software con experiencia en Java, APIs REST y metodologías ágiles.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa busca persona investigadora en biotecnología para proyectos de I+D y publicaciones científicas.,Empresa busca persona investigadora en biotecnología para proyectos de I+D y publicaciones científicas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona coordinadora de proyectos sociales con experiencia en trabajo comunitario y gestión de equipos.,Se busca persona coordinadora de proyectos sociales con experiencia en trabajo comunitario y gestión de equipos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se necesita persona operaria de obra con experiencia en manejo de maquinaria y cumplimiento de normas de seguridad.,Se necesita persona operaria de obra con experiencia en manejo de maquinaria y cumplimiento de normas de seguridad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Convocatoria abierta para persona técnica administrativa en gestión municipal; se valorará experiencia previa.,Convocatoria abierta para persona técnica administrativa en gestión municipal; se valorará experiencia previa.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos especialista en marketing digital con conocimientos en SEO y gestión de campañas en redes sociales.,Buscamos especialista en marketing digital con conocimientos en SEO y gestión de campañas en redes sociales.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa busca analista de finanzas con experiencia en modelado financiero y elaboración de reportes.,Empresa busca analista de finanzas con experiencia en modelado financiero y elaboración de reportes.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere personal de recepción con habilidades en atención al cliente y gestión de reservas.,Se requiere personal de recepción con habilidades en atención al cliente y gestión de reservas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se necesita analista de finanzas con experiencia en presupuestos, control de costos y manejo de Excel avanzado.","Se necesita analista de finanzas con experiencia en presupuestos, control de costos y manejo de Excel avanzado.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona enfermera con experiencia en atención primaria y enfoque en cuidados centrados en la persona.,Se busca persona enfermera con experiencia en atención primaria y enfoque en cuidados centrados en la persona.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona desarrolladora backend con experiencia en Python y bases de datos.,Buscamos persona desarrolladora backend con experiencia en Python y bases de datos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Agente de atención al cliente con habilidades de comunicación y empatía; se valoran candidaturas diversas.,Agente de atención al cliente con habilidades de comunicación y empatía; se valoran candidaturas diversas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Persona conductora de reparto con licencia vigente y buena orientación espacial.,Persona conductora de reparto con licencia vigente y buena orientación espacial.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca profesional de recursos humanos con experiencia en reclutamiento inclusivo y gestión del talento.,Se busca profesional de recursos humanos con experiencia en reclutamiento inclusivo y gestión del talento.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
La administración municipal busca persona gestora de proyectos comunitarios con experiencia en participación ciudadana y planificación estratégica.,La administración municipal busca persona gestora de proyectos comunitarios con experiencia en participación ciudadana y planificación estratégica.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Analista de finanzas con pensamiento crítico y experiencia en evaluación de riesgos.,Analista de finanzas con pensamiento crítico y experiencia en evaluación de riesgos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa de limpieza busca persona operaria con disponibilidad horaria; promovemos un entorno inclusivo.,Empresa de limpieza busca persona operaria con disponibilidad horaria; promovemos un entorno inclusivo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se solicita profesional de enfermería para atención domiciliaria, con certificación vigente y habilidades en cuidado integrado.","Se solicita profesional de enfermería para atención domiciliaria, con certificación vigente y habilidades en cuidado integrado.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Convocamos persona docente de primaria comprometida con la educación inclusiva y la diversidad cultural.,Convocamos persona docente de primaria comprometida con la educación inclusiva y la diversidad cultural.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca profesional de enfermería para un equipo multidisciplinario; valoramos candidaturas de todas las identidades.,Se busca profesional de enfermería para un equipo multidisciplinario; valoramos candidaturas de todas las identidades.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona desarrolladora frontend con experiencia en React y accesibilidad.,Buscamos persona desarrolladora frontend con experiencia en React y accesibilidad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Empresa de servicios busca personal de atención al cliente con habilidades comunicativas y disponibilidad horaria.,Empresa de servicios busca personal de atención al cliente con habilidades comunicativas y disponibilidad horaria.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
